truth_set,model,reference,observable,n,mean_model,mean_truth,rel_shift,w1_sigma,corr,rel_res
jewel,OT-CFM coarse_thr0.5,"truth, towers > 0.5 GeV",rg,8241,0.23901271759958936,0.23303346799413047,0.025658329925422985,0.06085864003840662,0.615703846056445,0.8743348036477784
jewel,OT-CFM seeded10_zero,truth,et,8436,26.6199951171875,27.113298416137695,-0.01819414645433426,0.05432541688922236,0.9361298543860247,0.3553464412689209
jewel,OT-CFM seeded10_zero,truth,mass,8436,4.852591514587402,4.21455717086792,0.1513882279396057,0.4972525423508939,0.6589881526790508,0.8248504996299744
jewel,OT-CFM seeded10_zero,truth,girth,8436,0.19720637798309326,0.18568547070026398,0.06204527989029884,0.24448415366733034,0.8975555327739486,0.44095882773399353
jewel,OT-CFM seeded10_zero,truth,ptd,8436,0.3670980632305145,0.429803729057312,-0.14589372277259827,0.5376948034048912,0.8983986707294577,0.4408947825431824
jewel,OT-CFM seeded10_zero,truth,core,8436,0.3935151696205139,0.43753740191459656,-0.10061364620923996,0.18929141760569926,0.965294342317846,0.2795373797416687
jewel,OT-CFM seeded10_zero,truth,zlead,8436,0.2901594042778015,0.3412574231624603,-0.1497345268726349,0.3435904967818231,0.9323241819238287,0.36223340034484863
jewel,OT-CFM seeded10_zero,truth,n1,8436,5.0610480308532715,5.871858596801758,-0.13808414340019226,0.38406315582672323,0.6652131541374503,0.8183134198188782
jewel,OT-CFM seeded10_zero,truth,zg,8254,0.20879812223704627,0.22836753326527415,-0.08569261465681217,0.17737994353054654,0.3241030899928967,1.1290916723098177
jewel,OT-CFM seeded10_zero,truth,rg,8254,0.2876688213842062,0.2503134117047181,0.14923455129745242,0.3848341467560493,0.5611757903298107,0.8828836999345777
jewel,OT-CFM seeded8_zero_thr0.5,truth,et,8436,21.38625717163086,27.113298416137695,-0.21122628450393677,0.5948466733288001,0.940406359917427,0.3428964614868164
jewel,OT-CFM seeded8_zero_thr0.5,"truth, towers > 0.5 GeV",et,8436,21.38625717163086,24.407045364379883,-0.12376705557107925,0.31274978901522205,0.9456749386582818,0.3270609676837921
jewel,OT-CFM seeded8_zero_thr0.5,truth,mass,8436,2.999715805053711,4.21455717086792,-0.28824886679649353,0.9203795383540638,0.6572051089854619,0.7986676096916199
jewel,OT-CFM seeded8_zero_thr0.5,"truth, towers > 0.5 GeV",mass,8436,2.999715805053711,3.305522918701172,-0.09251399338245392,0.23475763099691938,0.6472582619172396,0.8142797350883484
jewel,OT-CFM seeded8_zero_thr0.5,truth,girth,8436,0.18237532675266266,0.18568547070026398,-0.017826618626713753,0.09272173415505115,0.9456117479232761,0.3527161478996277
jewel,OT-CFM seeded8_zero_thr0.5,"truth, towers > 0.5 GeV",girth,8436,0.18237532675266266,0.17902955412864685,0.0186883807182312,0.060757598062429335,0.9430195325821129,0.33512234687805176
jewel,OT-CFM seeded8_zero_thr0.5,truth,ptd,8436,0.4670381546020508,0.429803729057312,0.08663123100996017,0.32056037905210616,0.865955623185912,0.5198549032211304
jewel,OT-CFM seeded8_zero_thr0.5,"truth, towers > 0.5 GeV",ptd,8436,0.4670381546020508,0.48103123903274536,-0.029089761897921562,0.11718160790388227,0.8689563686041201,0.50786954164505
jewel,OT-CFM seeded8_zero_thr0.5,truth,core,8436,0.4524001479148865,0.43753740191459656,0.03396908566355705,0.08676663589064836,0.9640048565929292,0.28957900404930115
jewel,OT-CFM seeded8_zero_thr0.5,"truth, towers > 0.5 GeV",core,8436,0.4524001479148865,0.4638945162296295,-0.024777978658676147,0.04370640416996318,0.9624555809576715,0.2716085612773895
jewel,OT-CFM seeded8_zero_thr0.5,truth,zlead,8436,0.37196409702301025,0.3412574231624603,0.08998096734285355,0.20684215896048688,0.9162943911884983,0.418960839509964
jewel,OT-CFM seeded8_zero_thr0.5,"truth, towers > 0.5 GeV",zlead,8436,0.37196409702301025,0.3825368285179138,-0.027638467028737068,0.06729764328596194,0.9143412990407499,0.41058409214019775
jewel,OT-CFM seeded8_zero_thr0.5,truth,n1,8436,5.066856384277344,5.871858596801758,-0.13709495961666107,0.3813126304488353,0.6657857144097244,0.8154200911521912
jewel,OT-CFM seeded8_zero_thr0.5,"truth, towers > 0.5 GeV",n1,8436,5.066856384277344,5.871858596801758,-0.13709495961666107,0.3813126304488353,0.6657857144097244,0.8154200911521912
jewel,OT-CFM seeded8_zero_thr0.5,truth,zg,8245,0.23339843186884507,0.22900348362354767,0.01919162178564119,0.04094353395624081,0.33456694972796347,1.167171085967927
jewel,OT-CFM seeded8_zero_thr0.5,"truth, towers > 0.5 GeV",zg,8234,0.2334923241840709,0.239757017635463,-0.026129343421001417,0.05549803235519599,0.39115519195779647,1.1036770468034356
jewel,OT-CFM seeded8_zero_thr0.5,truth,rg,8245,0.23887766967387133,0.25056187978887945,-0.046632034070198926,0.11018714954131421,0.5965614534532021,0.9120001305454954
jewel,OT-CFM seeded8_zero_thr0.5,"truth, towers > 0.5 GeV",rg,8234,0.23871214067783111,0.23290442714854376,0.024936037499979608,0.060132929852206946,0.6138114063837433,0.8758126556938681
jewel,OT-CFM seeded10_zero_thr0.7,truth,et,8436,19.577747344970703,27.113298416137695,-0.2779282331466675,0.7826899500178369,0.9403513836206588,0.3432740867137909
jewel,OT-CFM seeded10_zero_thr0.7,"truth, towers > 0.7 GeV",et,8436,19.577747344970703,23.329343795776367,-0.1608102023601532,0.38622834425651914,0.9503737575362442,0.3122870922088623
jewel,OT-CFM seeded10_zero_thr0.7,truth,mass,8436,2.4001777172088623,4.21455717086792,-0.4305029809474945,1.374597337184348,0.6504997599939645,0.7924439907073975
jewel,OT-CFM seeded10_zero_thr0.7,"truth, towers > 0.7 GeV",mass,8436,2.4001777172088623,2.95542573928833,-0.18787412345409393,0.4296433902044143,0.6514584233946377,0.7969083786010742
jewel,OT-CFM seeded10_zero_thr0.7,truth,girth,8436,0.17564213275909424,0.18568547070026398,-0.05408790335059166,0.23492377073306397,0.9022083003714823,0.5161262154579163
jewel,OT-CFM seeded10_zero_thr0.7,"truth, towers > 0.7 GeV",girth,8436,0.17564213275909424,0.17638975381851196,-0.004238460678607225,0.027114192218501657,0.9034153502022502,0.449813574552536
jewel,OT-CFM seeded10_zero_thr0.7,truth,ptd,8436,0.5126972794532776,0.429803729057312,0.19286373257637024,0.7299779370300031,0.7604007023380663,0.7387301325798035
jewel,OT-CFM seeded10_zero_thr0.7,"truth, towers > 0.7 GeV",ptd,8436,0.5126972794532776,0.5049396753311157,0.015363427810370922,0.09030771546587568,0.7955871843926008,0.665123701095581
jewel,OT-CFM seeded10_zero_thr0.7,truth,core,8436,0.4735317528247833,0.43753740191459656,0.08226577192544937,0.19996838446516021,0.9558071628782309,0.3677540719509125
jewel,OT-CFM seeded10_zero_thr0.7,"truth, towers > 0.7 GeV",core,8436,0.4735317528247833,0.4743492305278778,-0.0017233667895197868,0.020354760439539436,0.9566869376078114,0.29751431941986084
jewel,OT-CFM seeded10_zero_thr0.7,truth,zlead,8436,0.413074791431427,0.3412574231624603,0.2104492485523224,0.4894907923613348,0.8514810988322756,0.5923397541046143
jewel,OT-CFM seeded10_zero_thr0.7,"truth, towers > 0.7 GeV",zlead,8436,0.413074791431427,0.40284064412117004,0.025404952466487885,0.0743240770975352,0.866644043034827,0.5281452536582947
jewel,OT-CFM seeded10_zero_thr0.7,truth,n1,8436,5.0610480308532715,5.871858596801758,-0.13808414340019226,0.38406315582672323,0.6652131541374503,0.8183134198188782
jewel,OT-CFM seeded10_zero_thr0.7,"truth, towers > 0.7 GeV",n1,8436,5.0610480308532715,5.871858596801758,-0.13808414340019226,0.38406315582672323,0.6652131541374503,0.8183134198188782
jewel,OT-CFM seeded10_zero_thr0.7,truth,zg,8170,0.24141864631212023,0.22860338831347096,0.05605891536951512,0.11633649828304522,0.32917951461060496,1.1845750384313742
jewel,OT-CFM seeded10_zero_thr0.7,"truth, towers > 0.7 GeV",zg,8149,0.24169564310732528,0.2411205519538563,0.0023850772935317586,0.01670982874634255,0.3996023536758831,1.1043884702505404
jewel,OT-CFM seeded10_zero_thr0.7,truth,rg,8170,0.22051811195835913,0.24959310298119378,-0.11648956111189247,0.269992211481537,0.570915714413573,0.9401293585098692
jewel,OT-CFM seeded10_zero_thr0.7,"truth, towers > 0.7 GeV",rg,8149,0.22049421694158142,0.22653846411704412,-0.026680887058278376,0.05119524775418678,0.5993231856246176,0.8851797105616985
jewel,"cond. CFM, 1 sample",truth,et,8436,26.314929962158203,27.113298416137695,-0.029445640742778778,0.125046561560155,0.8686730189828886,0.5333603620529175
jewel,"cond. CFM, 1 sample",truth,mass,8436,3.7083640098571777,4.21455717086792,-0.12010589241981506,0.38362209301267614,0.4739993698780027,1.0720303058624268
jewel,"cond. CFM, 1 sample",truth,girth,8436,0.18623356521129608,0.18568547070026398,0.002951736096292734,0.049604334363652275,0.8906726477597066,0.4898746907711029
jewel,"cond. CFM, 1 sample",truth,ptd,8436,0.4442879557609558,0.429803729057312,0.033699631690979004,0.1285196821456012,0.7257881899943657,0.7902579307556152
jewel,"cond. CFM, 1 sample",truth,core,8436,0.4343753755092621,0.43753740191459656,-0.0072268713265657425,0.03048311689215928,0.9265054891972617,0.3906897008419037
jewel,"cond. CFM, 1 sample",truth,zlead,8436,0.35603371262550354,0.3412574231624603,0.043299540877342224,0.10208347098722176,0.773858153386481,0.7090181112289429
jewel,"cond. CFM, 1 sample",truth,n1,8436,5.70697021484375,5.871858596801758,-0.028081122785806656,0.08526628671452688,0.5430964374339211,1.0193912982940674
jewel,"cond. CFM, 1 sample",truth,zg,8189,0.23695880129318347,0.2286537052089356,0.03632172099139601,0.07533993322528458,0.2824543887667114,1.2086940314054198
jewel,"cond. CFM, 1 sample",truth,rg,8189,0.22987711395092067,0.24976835925677981,-0.07963877156037012,0.17650359949241326,0.48301722089762067,0.9486809281263859
jewel,"cond. CFM, mean of 16",truth,et,8436,26.328479766845703,27.113298416137695,-0.028945893049240112,0.1338085788866209,0.9159500226410963,0.4127822816371918
jewel,"cond. CFM, mean of 16",truth,mass,8436,3.806878089904785,4.21455717086792,-0.09673117846250534,0.314559976562865,0.5970657841760505,0.8414020538330078
jewel,"cond. CFM, mean of 16",truth,girth,8436,0.18568970263004303,0.18568547070026398,2.279084947076626e-05,0.009076765805845065,0.9539217007729953,0.30257517099380493
jewel,"cond. CFM, mean of 16",truth,ptd,8436,0.4167745113372803,0.429803729057312,-0.03031434305012226,0.11169222094804944,0.9197893106047055,0.4059992730617523
jewel,"cond. CFM, mean of 16",truth,core,8436,0.43574970960617065,0.43753740191459656,-0.004085804335772991,0.02007754263992762,0.9680898608559427,0.2511693835258484
jewel,"cond. CFM, mean of 16",truth,zlead,8436,0.335223525762558,0.3412574231624603,-0.017681365832686424,0.04055830324931983,0.9412459794446826,0.3419276177883148
jewel,"cond. CFM, mean of 16",truth,n1,8436,4.918919086456299,5.871858596801758,-0.16228924691677094,0.4512545614865578,0.639129017339631,0.8410326838493347
jewel,"cond. CFM, mean of 16",truth,zg,8251,0.2339376722048104,0.22909844320277722,0.02112292399014659,0.04550309920319066,0.34531334520894225,1.1611913849681943
jewel,"cond. CFM, mean of 16",truth,rg,8251,0.22095589517174075,0.2506201612884859,-0.11836344675638037,0.2627248168191841,0.5948888838566436,0.8269566283749228
