truth_set,model,reference,observable,n,mean_model,mean_truth,rel_shift,w1_sigma,corr,rel_res
val,"OT-CFM 1ch, seeds 10 GeV + 0.7 GeV",truth,rg,8698,0.22253013466941113,0.2585803917677313,-0.13941605104652385,0.36397805116755894,0.5720772924409057,0.9318809172898245
val,"OT-CFM 1ch log(E+1), seeds 8 GeV + 0.5 GeV",truth,et,8827,24.64056968688965,32.784420013427734,-0.24840611219406128,1.265307225426162,0.8667523530147332,0.5357973575592041
val,"OT-CFM 1ch log(E+1), seeds 8 GeV + 0.5 GeV",truth,mass,8827,3.49977970123291,5.486537456512451,-0.3621150553226471,1.4749947771438414,0.6407106989149576,0.7862217426300049
val,"OT-CFM 1ch log(E+1), seeds 8 GeV + 0.5 GeV",truth,girth,8827,0.17861206829547882,0.18667517602443695,-0.04319325089454651,0.18843994728556823,0.9621268129998128,0.31084194779396057
val,"OT-CFM 1ch log(E+1), seeds 8 GeV + 0.5 GeV",truth,ptd,8827,0.44465601444244385,0.39776864647865295,0.11787597835063934,0.45225316686932726,0.9225913569635878,0.413309782743454
val,"OT-CFM 1ch log(E+1), seeds 8 GeV + 0.5 GeV",truth,core,8827,0.4613214433193207,0.4299358129501343,0.07300073653459549,0.15860191063404677,0.9737028725334895,0.2735799551010132
val,"OT-CFM 1ch log(E+1), seeds 8 GeV + 0.5 GeV",truth,zlead,8827,0.34737351536750793,0.305081844329834,0.13862401247024536,0.3166221191333546,0.9527693592964713,0.3340257704257965
val,"OT-CFM 1ch log(E+1), seeds 8 GeV + 0.5 GeV",truth,n1,8827,6.1470489501953125,7.468789100646973,-0.17696847021579742,0.5976691329724219,0.6002092850321205,0.8527727723121643
val,"OT-CFM 1ch log(E+1), seeds 8 GeV + 0.5 GeV",truth,zg,8703,0.24151780217778143,0.23297830790106988,0.03665360244756218,0.07617160647082867,0.36567205281023946,1.1398805790587352
val,"OT-CFM 1ch log(E+1), seeds 8 GeV + 0.5 GeV",truth,rg,8703,0.22574627706150616,0.25869002118012463,-0.12734833747483404,0.33181633424919815,0.5824529726276025,0.9053155744780434
val,"true pieces, signal panel",truth,et,8827,29.008434295654297,32.784420013427734,-0.11517622321844101,0.5871357711698586,0.7717416940473164,0.7182015776634216
val,"true pieces, signal panel",truth,mass,8827,3.884836196899414,5.486537456512451,-0.29193300008773804,1.1891238815546148,0.5169648511138237,0.9540432095527649
val,"true pieces, signal panel",truth,girth,8827,0.17640076577663422,0.18667517602443695,-0.055038973689079285,0.24043524930781934,0.9538735876347163,0.35519590973854065
val,"true pieces, signal panel",truth,ptd,8827,0.4713585078716278,0.39776864647865295,0.18500669300556183,0.7090713229728588,0.9101481598876029,0.503618061542511
val,"true pieces, signal panel",truth,core,8827,0.4675426483154297,0.4299358129501343,0.08747081458568573,0.20996455266919667,0.9659529803456284,0.33446770906448364
val,"true pieces, signal panel",truth,zlead,8827,0.3880201578140259,0.305081844329834,0.2718559503555298,0.62064510431451,0.9258089933558217,0.4596099555492401
val,"true pieces, signal panel",truth,n1,8827,5.293644428253174,7.468789100646973,-0.291231244802475,0.9835645284195167,0.5677366945776436,0.8775519728660583
val,"true pieces, signal panel",truth,zg,8574,0.257735874244453,0.23423962350817024,0.10030860869900265,0.2086903506588736,0.32752482860608667,1.1863382919417977
val,"true pieces, signal panel",truth,rg,8574,0.20497665045204136,0.25902504542766275,-0.20866088407159586,0.5467235303849401,0.5146627081994934,0.9308718936755297
val,"true pieces, m - b",truth,et,8827,28.765424728393555,32.784420013427734,-0.12258857488632202,0.6244295898898423,0.8078019594566153,0.636011004447937
val,"true pieces, m - b",truth,mass,8827,3.966552257537842,5.486537456512451,-0.2770390510559082,1.1284568366202823,0.5305020635744359,0.940483570098877
val,"true pieces, m - b",truth,girth,8827,0.1775170862674713,0.18667517602443695,-0.049058958888053894,0.21151865787028315,0.9568024733164576,0.3321792185306549
val,"true pieces, m - b",truth,ptd,8827,0.45507103204727173,0.39776864647865295,0.14405958354473114,0.5521341391629147,0.9213739653855618,0.44435566663742065
val,"true pieces, m - b",truth,core,8827,0.46297386288642883,0.4299358129501343,0.07684414833784103,0.17655291060974826,0.9689789904559653,0.30356842279434204
val,"true pieces, m - b",truth,zlead,8827,0.3663025498390198,0.305081844329834,0.2006697803735733,0.45812757164724,0.9412001012369088,0.3873165249824524
val,"true pieces, m - b",truth,n1,8827,5.404327869415283,7.468789100646973,-0.276411771774292,0.9335154375723358,0.5738126095118444,0.8765891790390015
val,"true pieces, m - b",truth,zg,8636,0.2602691742559154,0.23371336979710108,0.11362552549676043,0.23611147598045396,0.339857795953727,1.1789486326662473
val,"true pieces, m - b",truth,rg,8636,0.20746422749334406,0.2588151348352524,-0.1984076679850873,0.5189774218677805,0.5132144055565826,0.9309174711698824
jewel,uvcgan-s published,truth,et,8436,25.91250228881836,27.113298416137695,-0.044288087636232376,0.12514230704990095,0.9248480279260978,0.40766364336013794
jewel,uvcgan-s published,truth,mass,8436,3.5933215618133545,4.21455717086792,-0.1474023461341858,0.4707870587232715,0.6414755826466347,0.885448157787323
jewel,uvcgan-s published,truth,girth,8436,0.18311719596385956,0.18568547070026398,-0.01383131742477417,0.06850501755091426,0.9480100743288791,0.33357471227645874
jewel,uvcgan-s published,truth,ptd,8436,0.4480561316013336,0.429803729057312,0.04246683046221733,0.15662056411249403,0.8447401025924987,0.5767338871955872
jewel,uvcgan-s published,truth,core,8436,0.44550999999046326,0.43753740191459656,0.018221523612737656,0.04216480730300529,0.9649583596026318,0.2718676030635834
jewel,uvcgan-s published,truth,zlead,8436,0.3581370413303375,0.3412574231624603,0.04946300759911537,0.1135432223386308,0.8821405558118637,0.5014559626579285
jewel,uvcgan-s published,truth,n1,8436,5.602655410766602,5.871858596801758,-0.04584633186459541,0.12848882836705192,0.6651191235230944,0.8652313351631165
