name,reference,observable,jewel,val,delta,fraction
OT-CFM-unet-s1,full,et,25.14177131652832,25.69704818725586,-0.5552768707275391,0.3400150897207701
OT-CFM-unet-s1,full,girth,0.19929315149784088,0.2017943263053894,-0.002501174807548523,0.4932094122071908
OT-CFM-unet-s1,full,mass,4.863668918609619,5.137173175811768,-0.27350425720214844,0.39745580609910824
OT-CFM-unet-s1,full,n1,5.39243745803833,6.067466735839844,-0.6750292778015137,0.6712431264198208
OT-CFM-unet-s1,full,ptd,0.3536345660686493,0.32252246141433716,0.031112104654312134,0.6311937399935185
OT-CFM-unet-s1,full,rg,0.30336954420073087,0.30986494002672177,-0.006495395825990902,0.24266517898462717
OT-CFM-unet-s1,full,zg,0.19724546176680036,0.21078370047661313,-0.013538238709812772,1.4197462920472783
OT-CFM-unet-s1,full,zlead,0.27564188838005066,0.23740838468074799,0.03823350369930267,0.676445278947893
"OT-CFM-unet-s1, thr0.5",thr,core,0.44812241196632385,0.4355625510215759,0.012559860944747925,0.6805734762394609
"OT-CFM-unet-s1, thr0.5",thr,et,19.943920135498047,20.38219451904297,-0.4382743835449219,0.3524939597315436
"OT-CFM-unet-s1, thr0.5",thr,girth,0.18302859365940094,0.18610215187072754,-0.003073558211326599,0.6167414184906111
"OT-CFM-unet-s1, thr0.5",thr,mass,3.066643238067627,3.353996992111206,-0.2873537540435791,0.47540963560772803
"OT-CFM-unet-s1, thr0.5",thr,n1,5.39243745803833,6.067466735839844,-0.6750292778015137,0.6712431264198208
"OT-CFM-unet-s1, thr0.5",thr,ptd,0.4435358941555023,0.40374451875686646,0.039791375398635864,0.7746430007374088
"OT-CFM-unet-s1, thr0.5",thr,rg,0.24523044484128673,0.26418116441672856,-0.018950719575441838,0.6571657822019881
"OT-CFM-unet-s1, thr0.5",thr,zg,0.22575470347157212,0.23496900234682347,-0.009214298875251353,1.359258692360116
"OT-CFM-unet-s1, thr0.5",thr,zlead,0.34889817237854004,0.3007053732872009,0.04819279909133911,0.8018201435567077
OT-CFM-unet-s2,full,core,0.3876818120479584,0.37766480445861816,0.01001700758934021,0.5297312376182228
OT-CFM-unet-s2,full,et,25.05792808532715,25.62826919555664,-0.5703411102294922,0.34923944069926605
OT-CFM-unet-s2,full,girth,0.19920110702514648,0.2016913890838623,-0.0024902820587158203,0.4910614590801707
OT-CFM-unet-s2,full,mass,4.839017868041992,5.115244388580322,-0.2762265205383301,0.4014117934016987
OT-CFM-unet-s2,full,n1,5.329520225524902,6.002270698547363,-0.6727504730224609,0.6689771031602466
OT-CFM-unet-s2,full,ptd,0.35317522287368774,0.32191532850265503,0.031259894371032715,0.6341920567279833
OT-CFM-unet-s2,full,rg,0.3020510531278636,0.30908102088840206,-0.007029967760538436,0.2626365552721294
OT-CFM-unet-s2,full,zg,0.1977309683398794,0.21120229123133982,-0.013471322891460413,1.4127288736798351
OT-CFM-unet-s2,full,zlead,0.27540653944015503,0.23700931668281555,0.03839722275733948,0.6793418741632776
"OT-CFM-unet-s2, thr0.5",thr,core,0.4495449364185333,0.436794251203537,0.012750685214996338,0.6909135538506009
"OT-CFM-unet-s2, thr0.5",thr,et,19.77313995361328,20.221891403198242,-0.44875144958496094,0.36092042186001916
"OT-CFM-unet-s2, thr0.5",thr,girth,0.18261763453483582,0.18571005761623383,-0.0030924230813980103,0.6205268508551609
"OT-CFM-unet-s2, thr0.5",thr,mass,3.0162155628204346,3.3051910400390625,-0.28897547721862793,0.47809267980971765
"OT-CFM-unet-s2, thr0.5",thr,n1,5.329520225524902,6.002270698547363,-0.6727504730224609,0.6689771031602466
