truth,model,readout,name,reference,observable,bias,rmse,rel_bias,rel_rmse,rel_res,corr,w1_sigma,within_1sd,sd_err_corr
val,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,zlead,-0.002501607406884432,0.04178200289607048,-0.017549868673086166,0.29311901330947876,0.2925931513309479,0.9569806096100941,0.01936226878610376,,
val,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,n1,-0.8630338907241821,2.0674586296081543,-0.39024972915649414,0.9348707795143127,0.849522590637207,0.6218378577963186,0.3903521722164957,,
val,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,zg,-0.009144624314445541,0.12101649886421403,-0.07977256130947113,1.0556798992664127,1.0526615734305447,0.44123016504940393,0.07997583369759277,,
val,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,rg,-0.003822065477184748,0.09001899223098479,-0.036650604371415096,0.8632113944320678,0.8624329798173103,0.6155215979883911,0.03726244548226588,,
jewel,OT-CFM-unet-s1,image,OT-CFM-unet-s1,full,et,0.00823927577584982,3.3738772869110107,0.0008557835244573653,0.3504323363304138,0.35043132305145264,0.9378445052841594,0.027698571772982523,,
jewel,OT-CFM-unet-s1,image,OT-CFM-unet-s1,full,mass,0.7670837044715881,1.3227497339248657,0.5811524987220764,1.0021321773529053,0.816413402557373,0.6663359043866395,0.5812041259115879,,
jewel,OT-CFM-unet-s1,image,OT-CFM-unet-s1,full,girth,0.012833157554268837,0.02050306648015976,0.25235769152641296,0.40318265557289124,0.31443890929222107,0.952842005435505,0.2645304963741431,,
jewel,OT-CFM-unet-s1,image,OT-CFM-unet-s1,full,ptd,-0.06405506283044815,0.07913408428430557,-0.549107551574707,0.6783713698387146,0.398332417011261,0.9173057551312238,0.5491075026034786,,
jewel,OT-CFM-unet-s1,image,OT-CFM-unet-s1,full,core,-0.04468120262026787,0.08590319007635117,-0.16820184886455536,0.3233815133571625,0.27619513869285583,0.9673083365860574,0.19578736261215884,,
jewel,OT-CFM-unet-s1,image,OT-CFM-unet-s1,full,zlead,-0.05316739156842232,0.07325128465890884,-0.35737836360931396,0.4923774302005768,0.3386979103088379,0.9419729400920248,0.357378323766056,,
jewel,OT-CFM-unet-s1,image,OT-CFM-unet-s1,full,n1,-0.6239924430847168,1.853577971458435,-0.2954850196838379,0.8777422308921814,0.8265108466148376,0.6638485123651824,0.29570954470844457,,
jewel,OT-CFM-unet-s1,image,OT-CFM-unet-s1,full,zg,-0.019965213076735606,0.12631018955448609,-0.18073102299185465,1.1433972522476,1.129023283097244,0.3244757960593046,0.1807341228497187,,
jewel,OT-CFM-unet-s1,image,OT-CFM-unet-s1,full,rg,0.04015699879105325,0.1068140609316601,0.3547291139191826,0.9435480322010283,0.8743283964326816,0.5689555297069135,0.4046737631825003,,
jewel,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,et,-2.469933032989502,4.057711124420166,-0.2557184100151062,0.42010509967803955,0.3333112299442291,0.9439736315911802,0.2557409857874257,,
jewel,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,mass,-0.15748465061187744,1.092081904411316,-0.12089549005031586,0.8383532762527466,0.8295904994010925,0.6458140918721921,0.12094624368116008,,
jewel,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,girth,0.004421453922986984,0.018718140199780464,0.07898783683776855,0.3343935012817383,0.32493066787719727,0.9460530563603737,0.08037499193912388,,
jewel,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,ptd,-0.020675819367170334,0.06241040304303169,-0.17288358509540558,0.5218527913093567,0.49238356947898865,0.8751183051549817,0.1728835860375166,,
jewel,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,core,-0.015201561152935028,0.08142650872468948,-0.05156659707427025,0.27621424198150635,0.27135807275772095,0.9624813921527398,0.058803978520201944,,
jewel,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,zlead,-0.017078271135687828,0.06500591337680817,-0.10848742723464966,0.4129413366317749,0.39843571186065674,0.918519253745452,0.10848742250760687,,
jewel,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,n1,-0.6239924430847168,1.853577971458435,-0.2954850196838379,0.8777422308921814,0.8265108466148376,0.6638485123651824,0.29570954470844457,,
jewel,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,zg,-0.007331825132392569,0.12481473795509328,-0.06486207064228362,1.1041919582443074,1.1022852591064591,0.39046283579133545,0.06488389723341544,,
jewel,OT-CFM-unet-s1,thr0.5,"OT-CFM-unet-s1, thr0.5",thr,rg,0.009515406506156694,0.10285447702214592,0.08123387583071087,0.8780778634778924,0.8743121820879661,0.6141748237797108,0.09244271055564075,,
val,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,et,-1.544880986213684,3.7360525131225586,-0.24002766609191895,0.5804693102836609,0.52851802110672,0.8687488957382095,0.24006797499618876,,
val,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,mass,0.29663893580436707,1.1445789337158203,0.2202286273241043,0.8497503995895386,0.820716142654419,0.6198626453578142,0.2415063785146137,,
val,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,girth,0.008677592501044273,0.014825580641627312,0.190475732088089,0.3254258930683136,0.2638579308986664,0.9674964421421727,0.1956568557115992,,
val,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,ptd,-0.039929360151290894,0.050982389599084854,-0.384737104177475,0.49123796820640564,0.30543753504753113,0.9526898545185074,0.3847371106367898,,
val,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,core,-0.030244195833802223,0.0626458153128624,-0.12612411379814148,0.26124510169029236,0.22878311574459076,0.9772766856070981,0.14073092841539447,,
val,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,zlead,-0.02876243181526661,0.04455679655075073,-0.2152354121208191,0.3334279954433441,0.25465258955955505,0.968312386812437,0.21523540740997957,,
val,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,n1,-0.9186586737632751,2.085218667984009,-0.4154023230075836,0.9429015517234802,0.8464657068252563,0.6233950275841814,0.41550478593805723,,
val,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,zg,-0.02249379676293099,0.1231839010226816,-0.20021154782431286,1.09642848429357,1.0779938577228019,0.381387788766221,0.20021288234766305,,
val,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,rg,0.023549705402398508,0.09221383167802732,0.23622498685340168,0.9249886910952698,0.8943164061115342,0.5600002657970421,0.26544706216349084,,
val,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,et,-3.817115306854248,5.0450592041015625,-0.5764647126197815,0.761910080909729,0.49819216132164,0.8819544362789811,0.5764647336226083,,
val,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,mass,-0.5854377746582031,1.2459036111831665,-0.4230329394340515,0.9002805948257446,0.7947001457214355,0.6449408023933677,0.42307056692285816,,
val,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,girth,0.0009237443446181715,0.013354766182601452,0.018536560237407684,0.2679869532585144,0.2673451006412506,0.9638797837841958,0.01967714372921081,,
val,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,ptd,-0.006861988455057144,0.041167326271533966,-0.06331555545330048,0.3798508644104004,0.37453678250312805,0.9299629413027699,0.06331555716433476,,
val,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,core,-0.0031131969299167395,0.06005733087658882,-0.011770687066018581,0.22707077860832214,0.2267654985189438,0.974037972384883,0.017230610828983424,,
val,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,zlead,-0.0015893192030489445,0.04181388393044472,-0.011149768717586994,0.2933426797389984,0.29313069581985474,0.9569409485801459,0.01520223943658297,,
val,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,n1,-0.9186586737632751,2.085218667984009,-0.4154023230075836,0.9429015517234802,0.8464657068252563,0.6233950275841814,0.41550478593805723,,
val,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,zg,-0.008090712248278169,0.12141260275154143,-0.07057695048507641,1.0591071576527018,1.0567529822297226,0.44024482120415187,0.0709757942771509,,
val,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,rg,-0.005183382199819697,0.08937479364707986,-0.049704052822775686,0.857025257487989,0.8555827248754759,0.6201220762729897,0.05002479274928933,,
jewel,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,et,-0.06588438898324966,3.3562874794006348,-0.006843171082437038,0.34860533475875854,0.34853819012641907,0.9387000623635199,0.02465548526259839,,
jewel,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,mass,0.7419028282165527,1.303435206413269,0.562075138092041,0.9874992966651917,0.8119275569915771,0.6691537494209541,0.5623055184823625,,
jewel,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,girth,0.012716683559119701,0.02039906568825245,0.2500672936439514,0.4011375308036804,0.3136521577835083,0.9532402681118813,0.2625933486720141,,
jewel,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,ptd,-0.0646120086312294,0.07945530861616135,-0.5538818836212158,0.6811250448226929,0.39641669392585754,0.9181288751319746,0.5538819285055914,,
jewel,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,core,-0.04447057843208313,0.08576039969921112,-0.16740895807743073,0.322843998670578,0.2760480046272278,0.9675557306403209,0.19575082117017473,,
jewel,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,zlead,-0.05351715907454491,0.0733020082116127,-0.3597294092178345,0.492718368768692,0.33669888973236084,0.942729480823627,0.3597293945600777,,
jewel,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,n1,-0.6807729005813599,1.866356372833252,-0.32237282395362854,0.8837933540344238,0.82290118932724,0.6664612922121906,0.32259733360657383,,
jewel,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,zg,-0.019263703934428687,0.12613667869246864,-0.17438404736705143,1.1418481423251976,1.1284535365514128,0.3256873979854441,0.1743852947069621,,
jewel,OT-CFM-unet-s2,image,OT-CFM-unet-s2,full,rg,0.03860384113711887,0.10671981681267317,0.3410573816380754,0.9428486963704731,0.8790014372443771,0.5646280398813415,0.39322263023100673,,
jewel,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,et,-2.6230671405792236,4.136255741119385,-0.2715727686882019,0.42823702096939087,0.33111196756362915,0.9448977921248178,0.2716071396194455,,
jewel,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,mass,-0.20669814944267273,1.0930687189102173,-0.15867498517036438,0.8391108512878418,0.8239716291427612,0.6487685810020497,0.15870261150658838,,
jewel,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,girth,0.0040393248200416565,0.018547940999269485,0.0721612274646759,0.33135294914245605,0.32339999079704285,0.946623171467137,0.07339193860193052,,
jewel,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,ptd,-0.018910124897956848,0.061907652765512466,-0.15811948478221893,0.5176489949226379,0.49290841817855835,0.8753705333995367,0.15811948863622644,,
jewel,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,core,-0.01390246395021677,0.0808703675866127,-0.04715980961918831,0.27432772517204285,0.27024367451667786,0.962791986608149,0.05394069575787706,,
jewel,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,zlead,-0.015440024435520172,0.06465132534503937,-0.09808068722486496,0.4106888771057129,0.3988051414489746,0.9186019791311103,0.0980806757872359,,
jewel,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,n1,-0.6807729005813599,1.866356372833252,-0.32237282395362854,0.8837933540344238,0.82290118932724,0.6664612922121906,0.32259733360657383,,
jewel,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,zg,-0.006324420127314632,0.12476498844037573,-0.05594934007809007,1.103740521275823,1.102321554561577,0.3895866256388189,0.05597593938683161,,
jewel,OT-CFM-unet-s2,thr0.5,"OT-CFM-unet-s2, thr0.5",thr,rg,0.007649794178231797,0.10201325189671769,0.06530080584170118,0.87081395919699,0.8683621112696944,0.6190983337392216,0.07594114530239197,,
val,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,et,-2.180328607559204,3.9974312782287598,-0.3387569487094879,0.6210796236991882,0.5205608606338501,0.8700217554023733,0.33879189289565376,,
val,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,mass,0.14897537231445312,1.1043089628219604,0.1106012687087059,0.8198534250259399,0.8123589754104614,0.6206289232871033,0.1754218479689894,,
val,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,girth,0.008138378150761127,0.014372183009982109,0.17863981425762177,0.3154737055301666,0.26002204418182373,0.9679843947395458,0.18329724272651132,,
val,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,ptd,-0.03632305935025215,0.047994960099458694,-0.34998881816864014,0.46245276927948,0.30227530002593994,0.9535051177071864,0.3499888260360929,,
val,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,core,-0.028076818212866783,0.06062595546245575,-0.11708572506904602,0.2528218924999237,0.2240755259990692,0.9775837884382355,0.1301424355397149,,
val,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,zlead,-0.02535264566540718,0.04214714094996452,-0.18971924483776093,0.3153960406780243,0.25195491313934326,0.9686749962835096,0.18971925812249962,,
val,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,n1,-1.1001472473144531,2.175098180770874,-0.4974684715270996,0.9835436344146729,0.8484593033790588,0.6120235129094023,0.4974684966396836,,
val,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,zg,-0.02228057492836441,0.12200877578297822,-0.19829733218185017,1.0858792835609363,1.0676197761920547,0.3915590860268366,0.198297824173984,,
val,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,rg,0.021964214804174695,0.09180313908050906,0.2203173341876564,0.9208534451426023,0.8941092437098747,0.5629536609761808,0.25043458267940655,,
val,OT-CFM-uvcgan-s0,thr0.5,"OT-CFM-uvcgan-s0, thr0.5",thr,et,-4.414839744567871,5.479112148284912,-0.6667336821556091,0.8274611830711365,0.4900595545768738,0.8833890493981433,0.6667336017893347,,
val,OT-CFM-uvcgan-s0,thr0.5,"OT-CFM-uvcgan-s0, thr0.5",thr,mass,-0.7246377468109131,1.3063981533050537,-0.5236178040504456,0.9439935088157654,0.7854604721069336,0.646939280301675,0.5236195939394103,,
val,OT-CFM-uvcgan-s0,thr0.5,"OT-CFM-uvcgan-s0, thr0.5",thr,girth,0.00011614264076342806,0.013325782492756844,0.00233060703612864,0.26740533113479614,0.2673951983451843,0.9641557107029162,0.010358020918480822,,
val,OT-CFM-uvcgan-s0,thr0.5,"OT-CFM-uvcgan-s0, thr0.5",thr,ptd,-0.0013438332825899124,0.04057485610246658,-0.01239954773336649,0.3743841350078583,0.37417876720428467,0.9305975016312886,0.019451951629526527,,
val,OT-CFM-uvcgan-s0,thr0.5,"OT-CFM-uvcgan-s0, thr0.5",thr,core,0.00012552121188491583,0.06014642491936684,0.0004745831829495728,0.22740763425827026,0.22740712761878967,0.9741384705365459,0.017886274799488042,,
val,OT-CFM-uvcgan-s0,thr0.5,"OT-CFM-uvcgan-s0, thr0.5",thr,zlead,0.003451962722465396,0.04205134138464928,0.0242170263081789,0.2950085401535034,0.2940129041671753,0.9570631900835262,0.028940911207012775,,
val,OT-CFM-uvcgan-s0,thr0.5,"OT-CFM-uvcgan-s0, thr0.5",thr,n1,-1.1001472473144531,2.175098180770874,-0.4974684715270996,0.9835436344146729,0.8484593033790588,0.6120235129094023,0.4974684966396836,,
val,OT-CFM-uvcgan-s0,thr0.5,"OT-CFM-uvcgan-s0, thr0.5",thr,zg,-0.006856092715327093,0.12053086617181527,-0.05980673441890217,1.0514089878485675,1.0497066324678033,0.4474190937566244,0.06024004396075603,,
val,OT-CFM-uvcgan-s0,thr0.5,"OT-CFM-uvcgan-s0, thr0.5",thr,rg,-0.008111212479144467,0.08930792232231188,-0.07777665076873083,0.8563542261040648,0.8528149583359161,0.6225771289730457,0.07780785582491116,,
jewel,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,et,-0.6328192949295044,3.367021322250366,-0.06572863459587097,0.34972020983695984,0.3434879779815674,0.9398541889283765,0.06596210148344955,,
jewel,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,mass,0.6130324602127075,1.221539855003357,0.46444129943847656,0.925454318523407,0.8004748821258545,0.6700556836636843,0.46561355859312126,,
jewel,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,girth,0.012276427820324898,0.019991859793663025,0.24140986800193787,0.39313003420829773,0.3102780878543854,0.9537773077745014,0.2534037526908235,,
jewel,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,ptd,-0.06095732003450394,0.07631220668554306,-0.5225523710250854,0.6541810631752014,0.39356306195259094,0.9193066697780212,0.5225523364575483,,
jewel,OT-CFM-uvcgan-s0,image,OT-CFM-uvcgan-s0,full,core,-0.04261231794953346,0.0837356299161911,-0.16041356325149536,0.31522175669670105,0.271352618932724,0.9679566101717674,0.18700444425328236,,
